user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U04371,S04371,2026-01-14 20:43:26,product_view,Desktop,Direct,East,Electronics,
U04371,S04371,2026-01-14 20:46:00,product_view,Desktop,Direct,East,Electronics,
U04371,S04371,2026-01-14 20:48:18,product_view,Desktop,Direct,East,Home,
U04372,S04372,2026-01-07 17:18:00,product_view,Mobile,Referral,West,Fashion,
U04372,S04372,2026-01-07 17:19:19,product_view,Mobile,Referral,West,Electronics,
U04372,S04372,2026-01-07 17:20:19,product_view,Mobile,Referral,West,Beauty,
U04372,S04372,2026-01-07 17:23:17,add_to_cart,Mobile,Referral,West,Beauty,
U04372,S04372,2026-01-07 17:24:39,checkout_start,Mobile,Referral,West,Beauty,
U04373,S04373,2026-01-14 11:08:00,product_view,Desktop,Email,East,Fashion,
U04373,S04373,2026-01-14 11:09:01,product_view,Desktop,Email,East,Sports,
U04373,S04373,2026-01-14 11:10:43,product_view,Desktop,Email,East,Home,
U04374,S04374,2026-01-05 08:15:00,product_view,Mobile,Email,East,Electronics,
U04374,S04374,2026-01-05 08:15:56,product_view,Mobile,Email,East,Electronics,
U04374,S04374,2026-01-05 08:17:05,product_view,Mobile,Email,East,Electronics,
U04374,S04374,2026-01-05 08:19:23,product_view,Mobile,Email,East,Electronics,
U04374,S04374,2026-01-05 08:20:12,product_view,Mobile,Email,East,Home,
U04374,S04374,2026-01-05 08:21:32,product_view,Mobile,Email,East,Beauty,
U04374,S04374,2026-01-05 08:23:09,product_view,Mobile,Email,East,Beauty,
U04375,S04375,2026-01-05 14:38:00,product_view,Mobile,Referral,North,Sports,
U04375,S04375,2026-01-05 14:38:45,product_view,Mobile,Referral,North,Sports,
U04375,S04375,2026-01-05 14:41:09,product_view,Mobile,Referral,North,Sports,
U04375,S04375,2026-01-05 14:43:55,add_to_cart,Mobile,Referral,North,Sports,
U04375,S04375,2026-01-05 14:45:10,checkout_start,Mobile,Referral,North,Sports,
U04376,S04376,2026-01-28 09:33:00,product_view,Mobile,Email,South,Beauty,
U04376,S04376,2026-01-28 09:33:34,product_view,Mobile,Email,South,Beauty,
U04376,S04376,2026-01-28 09:34:43,product_view,Mobile,Email,South,Electronics,
U04376,S04376,2026-01-28 09:35:54,product_view,Mobile,Email,South,Electronics,
U04377,S04377,2026-01-11 13:29:00,product_view,Mobile,Organic Search,North,Beauty,
U04377,S04377,2026-01-11 13:30:40,product_view,Mobile,Organic Search,North,Beauty,
U04377,S04377,2026-01-11 13:32:44,product_view,Mobile,Organic Search,North,Sports,
U04378,S04378,2026-01-25 04:01:00,product_view,Mobile,Email,East,Sports,
U04378,S04378,2026-01-25 04:03:29,product_view,Mobile,Email,East,Electronics,
U04378,S04378,2026-01-25 04:05:39,add_to_cart,Mobile,Email,East,Electronics,
U04379,S04379,2026-01-10 12:08:00,product_view,Desktop,Social,East,Home,
U04379,S04379,2026-01-10 12:08:49,product_view,Desktop,Social,East,Home,
U04379,S04379,2026-01-10 12:10:34,product_view,Desktop,Social,East,Home,
U04379,S04379,2026-01-10 12:11:51,product_view,Desktop,Social,East,Home,
U04380,S04380,2026-01-06 15:57:00,product_view,Mobile,Social,Central,Beauty,
U04380,S04380,2026-01-06 15:57:24,product_view,Mobile,Social,Central,Beauty,
U04380,S04380,2026-01-06 15:58:18,product_view,Mobile,Social,Central,Beauty,
U04381,S04381,2026-01-12 15:31:00,product_view,Desktop,Social,North,Beauty,
U04381,S04381,2026-01-12 15:33:19,product_view,Desktop,Social,North,Home,
U04381,S04381,2026-01-12 15:33:55,product_view,Desktop,Social,North,Electronics,
U04381,S04381,2026-01-12 15:36:29,product_view,Desktop,Social,North,Electronics,
U04381,S04381,2026-01-12 15:38:05,product_view,Desktop,Social,North,Electronics,
U04382,S04382,2026-01-18 23:40:00,product_view,Desktop,Paid Search,East,Beauty,
U04382,S04382,2026-01-18 23:41:43,product_view,Desktop,Paid Search,East,Beauty,
U04383,S04383,2026-01-28 15:34:00,product_view,Mobile,Direct,East,Home,
U04383,S04383,2026-01-28 15:36:51,product_view,Mobile,Direct,East,Beauty,
U04383,S04383,2026-01-28 15:39:40,product_view,Mobile,Direct,East,Beauty,
U04383,S04383,2026-01-28 15:42:36,product_view,Mobile,Direct,East,Beauty,
U04383,S04383,2026-01-28 15:43:42,product_view,Mobile,Direct,East,Beauty,
U04384,S04384,2026-01-17 17:12:00,product_view,Mobile,Social,East,Beauty,
U04384,S04384,2026-01-17 17:14:47,product_view,Mobile,Social,East,Beauty,
U04384,S04384,2026-01-17 17:16:08,product_view,Mobile,Social,East,Beauty,
U04384,S04384,2026-01-17 17:18:55,product_view,Mobile,Social,East,Sports,
U04384,S04384,2026-01-17 17:20:18,product_view,Mobile,Social,East,Sports,
U04384,S04384,2026-01-17 17:22:48,product_view,Mobile,Social,East,Home,
U04384,S04384,2026-01-17 17:23:47,product_view,Mobile,Social,East,Home,
U04385,S04385,2026-01-18 08:47:00,product_view,Mobile,Referral,Central,Sports,
U04385,S04385,2026-01-18 08:48:40,product_view,Mobile,Referral,Central,Sports,
U04385,S04385,2026-01-18 08:51:09,product_view,Mobile,Referral,Central,Sports,
U04385,S04385,2026-01-18 08:51:29,product_view,Mobile,Referral,Central,Home,
U04386,S04386,2026-01-04 10:02:00,product_view,Mobile,Organic Search,South,Home,
U04387,S04387,2026-01-18 05:03:00,product_view,Tablet,Organic Search,North,Home,
U04387,S04387,2026-01-18 05:05:49,product_view,Tablet,Organic Search,North,Fashion,
U04387,S04387,2026-01-18 05:07:10,product_view,Tablet,Organic Search,North,Fashion,
U04387,S04387,2026-01-18 05:09:22,product_view,Tablet,Organic Search,North,Fashion,
U04388,S04388,2026-01-03 01:51:00,product_view,Desktop,Referral,West,Beauty,
U04389,S04389,2026-01-29 14:03:00,product_view,Desktop,Social,South,Home,
U04390,S04390,2026-01-07 22:48:00,product_view,Desktop,Referral,North,Electronics,
U04390,S04390,2026-01-07 22:48:23,product_view,Desktop,Referral,North,Electronics,
U04390,S04390,2026-01-07 22:51:01,product_view,Desktop,Referral,North,Electronics,
U04390,S04390,2026-01-07 22:54:07,add_to_cart,Desktop,Referral,North,Electronics,
U04390,S04390,2026-01-07 22:58:22,checkout_start,Desktop,Referral,North,Electronics,
U04391,S04391,2026-01-05 20:32:00,product_view,Desktop,Referral,South,Sports,
U04392,S04392,2026-01-10 23:05:00,product_view,Mobile,Paid Search,South,Beauty,
U04392,S04392,2026-01-10 23:06:28,product_view,Mobile,Paid Search,South,Beauty,
U04392,S04392,2026-01-10 23:07:23,product_view,Mobile,Paid Search,South,Home,
U04392,S04392,2026-01-10 23:08:43,product_view,Mobile,Paid Search,South,Home,
U04393,S04393,2026-01-18 11:34:00,product_view,Mobile,Paid Search,West,Electronics,
U04393,S04393,2026-01-18 11:34:50,add_to_cart,Mobile,Paid Search,West,Electronics,
U04394,S04394,2026-01-17 13:48:00,product_view,Desktop,Paid Search,North,Fashion,
U04394,S04394,2026-01-17 13:50:25,product_view,Desktop,Paid Search,North,Fashion,
U04394,S04394,2026-01-17 13:53:03,product_view,Desktop,Paid Search,North,Fashion,
U04395,S04395,2026-01-01 12:52:00,product_view,Tablet,Organic Search,East,Beauty,
U04396,S04396,2026-01-18 23:26:00,product_view,Mobile,Social,East,Beauty,
U04396,S04396,2026-01-18 23:28:02,product_view,Mobile,Social,East,Beauty,
U04397,S04397,2026-01-11 06:05:00,product_view,Desktop,Email,East,Sports,
U04397,S04397,2026-01-11 06:07:29,product_view,Desktop,Email,East,Sports,
U04397,S04397,2026-01-11 06:08:45,product_view,Desktop,Email,East,Sports,
U04398,S04398,2026-01-29 20:26:00,product_view,Desktop,Paid Search,Central,Beauty,
U04398,S04398,2026-01-29 20:28:57,product_view,Desktop,Paid Search,Central,Beauty,
U04398,S04398,2026-01-29 20:29:49,product_view,Desktop,Paid Search,Central,Fashion,
U04399,S04399,2026-01-30 12:46:00,product_view,Desktop,Email,North,Home,
U04399,S04399,2026-01-30 12:46:42,product_view,Desktop,Email,North,Home,
U04400,S04400,2026-01-21 14:30:00,product_view,Desktop,Email,Central,Home,
U04400,S04400,2026-01-21 14:30:52,product_view,Desktop,Email,Central,Home,
U04400,S04400,2026-01-21 14:31:34,product_view,Desktop,Email,Central,Home,
U04400,S04400,2026-01-21 14:32:56,product_view,Desktop,Email,Central,Home,
U04400,S04400,2026-01-21 14:35:07,product_view,Desktop,Email,Central,Sports,
U04400,S04400,2026-01-21 14:36:34,add_to_cart,Desktop,Email,Central,Sports,
U04400,S04400,2026-01-21 14:37:40,checkout_start,Desktop,Email,Central,Sports,
U04400,S04400,2026-01-21 14:39:45,purchase,Desktop,Email,Central,Sports,49.61
U04401,S04401,2026-01-03 01:18:00,product_view,Desktop,Organic Search,East,Electronics,
U04401,S04401,2026-01-03 01:20:14,product_view,Desktop,Organic Search,East,Sports,
U04401,S04401,2026-01-03 01:21:10,product_view,Desktop,Organic Search,East,Sports,
U04401,S04401,2026-01-03 01:23:24,add_to_cart,Desktop,Organic Search,East,Sports,
U04401,S04401,2026-01-03 01:26:21,checkout_start,Desktop,Organic Search,East,Sports,
U04402,S04402,2026-01-25 04:53:00,product_view,Mobile,Direct,West,Electronics,
U04402,S04402,2026-01-25 04:54:01,add_to_cart,Mobile,Direct,West,Electronics,
U04402,S04402,2026-01-25 04:56:52,checkout_start,Mobile,Direct,West,Electronics,
U04403,S04403,2026-01-08 15:10:00,product_view,Desktop,Organic Search,East,Home,
U04403,S04403,2026-01-08 15:12:00,product_view,Desktop,Organic Search,East,Home,
U04404,S04404,2026-01-13 02:14:00,product_view,Desktop,Organic Search,East,Home,
U04404,S04404,2026-01-13 02:16:24,product_view,Desktop,Organic Search,East,Home,
U04405,S04405,2026-01-27 00:14:00,product_view,Tablet,Referral,Central,Fashion,
U04405,S04405,2026-01-27 00:14:20,product_view,Tablet,Referral,Central,Sports,
U04405,S04405,2026-01-27 00:16:31,product_view,Tablet,Referral,Central,Sports,
U04405,S04405,2026-01-27 00:19:13,product_view,Tablet,Referral,Central,Sports,
U04405,S04405,2026-01-27 00:20:56,add_to_cart,Tablet,Referral,Central,Sports,
U04405,S04405,2026-01-27 00:25:03,checkout_start,Tablet,Referral,Central,Sports,
U04405,S04405,2026-01-27 00:26:48,purchase,Tablet,Referral,Central,Sports,27.37
U04406,S04406,2026-01-01 21:14:00,product_view,Mobile,Organic Search,Central,Home,
U04406,S04406,2026-01-01 21:16:49,product_view,Mobile,Organic Search,Central,Home,
U04406,S04406,2026-01-01 21:17:35,product_view,Mobile,Organic Search,Central,Electronics,
U04406,S04406,2026-01-01 21:18:54,product_view,Mobile,Organic Search,Central,Sports,
U04406,S04406,2026-01-01 21:21:55,add_to_cart,Mobile,Organic Search,Central,Sports,
U04407,S04407,2026-01-11 23:48:00,product_view,Tablet,Direct,South,Sports,
U04407,S04407,2026-01-11 23:48:27,product_view,Tablet,Direct,South,Sports,
U04407,S04407,2026-01-11 23:50:45,product_view,Tablet,Direct,South,Sports,
U04407,S04407,2026-01-11 23:53:29,add_to_cart,Tablet,Direct,South,Sports,
U04408,S04408,2026-01-02 20:39:00,product_view,Desktop,Paid Search,North,Home,
U04408,S04408,2026-01-02 20:41:49,product_view,Desktop,Paid Search,North,Electronics,
U04408,S04408,2026-01-02 20:42:37,product_view,Desktop,Paid Search,North,Fashion,
U04408,S04408,2026-01-02 20:43:41,add_to_cart,Desktop,Paid Search,North,Fashion,
U04409,S04409,2026-01-24 22:36:00,product_view,Mobile,Paid Search,East,Electronics,
U04409,S04409,2026-01-24 22:37:37,product_view,Mobile,Paid Search,East,Electronics,
U04409,S04409,2026-01-24 22:39:30,product_view,Mobile,Paid Search,East,Electronics,
U04409,S04409,2026-01-24 22:40:51,product_view,Mobile,Paid Search,East,Fashion,
U04409,S04409,2026-01-24 22:43:43,product_view,Mobile,Paid Search,East,Beauty,
U04410,S04410,2026-01-05 00:41:00,product_view,Mobile,Organic Search,Central,Sports,
U04410,S04410,2026-01-05 00:43:53,product_view,Mobile,Organic Search,Central,Electronics,
U04411,S04411,2026-01-29 14:37:00,product_view,Desktop,Social,South,Electronics,
U04412,S04412,2026-01-27 19:30:00,product_view,Desktop,Social,West,Electronics,
U04412,S04412,2026-01-27 19:31:21,product_view,Desktop,Social,West,Electronics,
U04413,S04413,2026-01-13 06:39:00,product_view,Mobile,Organic Search,West,Electronics,
U04413,S04413,2026-01-13 06:41:41,product_view,Mobile,Organic Search,West,Electronics,
U04413,S04413,2026-01-13 06:42:55,product_view,Mobile,Organic Search,West,Electronics,
U04413,S04413,2026-01-13 06:44:12,product_view,Mobile,Organic Search,West,Electronics,
U04413,S04413,2026-01-13 06:47:46,add_to_cart,Mobile,Organic Search,West,Electronics,
U04414,S04414,2026-01-26 17:47:00,product_view,Mobile,Direct,West,Electronics,
U04414,S04414,2026-01-26 17:48:26,add_to_cart,Mobile,Direct,West,Electronics,
U04414,S04414,2026-01-26 17:53:18,checkout_start,Mobile,Direct,West,Electronics,
U04414,S04414,2026-01-26 17:55:06,purchase,Mobile,Direct,West,Electronics,66.65
U04415,S04415,2026-01-03 15:36:00,product_view,Mobile,Referral,East,Fashion,
U04415,S04415,2026-01-03 15:36:56,product_view,Mobile,Referral,East,Fashion,
U04415,S04415,2026-01-03 15:37:20,product_view,Mobile,Referral,East,Fashion,
U04416,S04416,2026-01-07 22:33:00,product_view,Mobile,Social,East,Beauty,
U04416,S04416,2026-01-07 22:35:06,product_view,Mobile,Social,East,Beauty,
U04416,S04416,2026-01-07 22:37:30,product_view,Mobile,Social,East,Home,
U04417,S04417,2026-01-14 07:58:00,product_view,Mobile,Paid Search,Central,Fashion,
U04417,S04417,2026-01-14 07:59:41,product_view,Mobile,Paid Search,Central,Fashion,
U04417,S04417,2026-01-14 08:00:28,product_view,Mobile,Paid Search,Central,Fashion,
U04417,S04417,2026-01-14 08:04:07,add_to_cart,Mobile,Paid Search,Central,Fashion,
U04417,S04417,2026-01-14 08:06:28,checkout_start,Mobile,Paid Search,Central,Fashion,
U04418,S04418,2026-01-05 14:21:00,product_view,Desktop,Organic Search,West,Beauty,
U04419,S04419,2026-01-30 07:55:00,product_view,Desktop,Direct,West,Beauty,
U04419,S04419,2026-01-30 07:55:58,product_view,Desktop,Direct,West,Beauty,
U04419,S04419,2026-01-30 07:57:29,product_view,Desktop,Direct,West,Home,
U04419,S04419,2026-01-30 07:59:40,product_view,Desktop,Direct,West,Home,
U04419,S04419,2026-01-30 08:02:14,product_view,Desktop,Direct,West,Home,
U04420,S04420,2026-01-30 08:08:00,product_view,Desktop,Paid Search,South,Sports,
U04420,S04420,2026-01-30 08:10:53,product_view,Desktop,Paid Search,South,Fashion,
U04420,S04420,2026-01-30 08:12:24,product_view,Desktop,Paid Search,South,Fashion,
U04420,S04420,2026-01-30 08:16:23,add_to_cart,Desktop,Paid Search,South,Fashion,
U04420,S04420,2026-01-30 08:18:46,checkout_start,Desktop,Paid Search,South,Fashion,
U04421,S04421,2026-01-07 04:52:00,product_view,Desktop,Organic Search,West,Beauty,
U04421,S04421,2026-01-07 04:54:10,product_view,Desktop,Organic Search,West,Beauty,
U04422,S04422,2026-01-31 04:40:00,product_view,Tablet,Email,South,Electronics,
U04422,S04422,2026-01-31 04:41:19,product_view,Tablet,Email,South,Electronics,
U04422,S04422,2026-01-31 04:45:13,add_to_cart,Tablet,Email,South,Electronics,
U04422,S04422,2026-01-31 04:48:38,checkout_start,Tablet,Email,South,Electronics,
U04422,S04422,2026-01-31 04:50:41,purchase,Tablet,Email,South,Electronics,32.61
U04423,S04423,2026-01-10 02:49:00,product_view,Mobile,Paid Search,South,Electronics,
U04423,S04423,2026-01-10 02:51:46,product_view,Mobile,Paid Search,South,Electronics,
U04423,S04423,2026-01-10 02:53:45,product_view,Mobile,Paid Search,South,Electronics,
U04423,S04423,2026-01-10 02:57:12,add_to_cart,Mobile,Paid Search,South,Electronics,
U04423,S04423,2026-01-10 03:00:54,checkout_start,Mobile,Paid Search,South,Electronics,
U04424,S04424,2026-01-03 04:34:00,product_view,Mobile,Direct,West,Electronics,
U04424,S04424,2026-01-03 04:34:46,product_view,Mobile,Direct,West,Electronics,
U04425,S04425,2026-01-08 04:41:00,product_view,Desktop,Social,East,Fashion,
U04425,S04425,2026-01-08 04:43:57,product_view,Desktop,Social,East,Fashion,
U04425,S04425,2026-01-08 04:46:11,product_view,Desktop,Social,East,Fashion,
U04425,S04425,2026-01-08 04:49:05,product_view,Desktop,Social,East,Fashion,
U04426,S04426,2026-01-15 16:06:00,product_view,Mobile,Social,West,Home,
U04426,S04426,2026-01-15 16:07:30,product_view,Mobile,Social,West,Home,
U04427,S04427,2026-01-25 16:19:00,product_view,Desktop,Direct,South,Beauty,
U04427,S04427,2026-01-25 16:20:38,product_view,Desktop,Direct,South,Beauty,
U04427,S04427,2026-01-25 16:21:36,product_view,Desktop,Direct,South,Beauty,
U04427,S04427,2026-01-25 16:24:54,add_to_cart,Desktop,Direct,South,Beauty,
U04428,S04428,2026-01-26 04:25:00,product_view,Desktop,Social,East,Electronics,
U04428,S04428,2026-01-26 04:25:44,add_to_cart,Desktop,Social,East,Electronics,
U04429,S04429,2026-01-24 00:47:00,product_view,Desktop,Organic Search,East,Beauty,
U04429,S04429,2026-01-24 00:48:59,product_view,Desktop,Organic Search,East,Beauty,
U04429,S04429,2026-01-24 00:49:21,product_view,Desktop,Organic Search,East,Beauty,
U04430,S04430,2026-01-14 22:47:00,product_view,Mobile,Social,East,Beauty,
U04430,S04430,2026-01-14 22:49:25,product_view,Mobile,Social,East,Beauty,
U04430,S04430,2026-01-14 22:50:28,product_view,Mobile,Social,East,Fashion,
U04430,S04430,2026-01-14 22:51:42,product_view,Mobile,Social,East,Fashion,
U04430,S04430,2026-01-14 22:52:17,product_view,Mobile,Social,East,Fashion,
U04430,S04430,2026-01-14 22:53:27,product_view,Mobile,Social,East,Fashion,
U04430,S04430,2026-01-14 22:55:31,product_view,Mobile,Social,East,Electronics,
U04431,S04431,2026-01-02 15:38:00,product_view,Mobile,Organic Search,South,Home,
U04431,S04431,2026-01-02 15:40:51,product_view,Mobile,Organic Search,South,Home,
U04431,S04431,2026-01-02 15:41:21,product_view,Mobile,Organic Search,South,Home,
U04431,S04431,2026-01-02 15:42:00,product_view,Mobile,Organic Search,South,Beauty,
U04431,S04431,2026-01-02 15:43:17,product_view,Mobile,Organic Search,South,Sports,
U04431,S04431,2026-01-02 15:46:13,product_view,Mobile,Organic Search,South,Sports,
U04432,S04432,2026-01-13 21:09:00,product_view,Mobile,Organic Search,West,Fashion,
U04432,S04432,2026-01-13 21:09:28,product_view,Mobile,Organic Search,West,Fashion,
U04432,S04432,2026-01-13 21:10:12,product_view,Mobile,Organic Search,West,Fashion,
U04433,S04433,2026-01-21 08:18:00,product_view,Mobile,Paid Search,Central,Home,
U04433,S04433,2026-01-21 08:20:34,product_view,Mobile,Paid Search,Central,Home,
U04433,S04433,2026-01-21 08:21:46,product_view,Mobile,Paid Search,Central,Sports,
U04433,S04433,2026-01-21 08:23:01,product_view,Mobile,Paid Search,Central,Electronics,
U04433,S04433,2026-01-21 08:25:34,product_view,Mobile,Paid Search,Central,Electronics,
U04434,S04434,2026-01-02 08:39:00,product_view,Tablet,Email,South,Home,
U04434,S04434,2026-01-02 08:40:50,product_view,Tablet,Email,South,Home,
U04434,S04434,2026-01-02 08:44:12,add_to_cart,Tablet,Email,South,Home,
U04434,S04434,2026-01-02 08:49:04,checkout_start,Tablet,Email,South,Home,
U04435,S04435,2026-01-11 05:37:00,product_view,Desktop,Referral,South,Home,
U04435,S04435,2026-01-11 05:37:35,product_view,Desktop,Referral,South,Home,
U04435,S04435,2026-01-11 05:39:29,product_view,Desktop,Referral,South,Sports,
U04436,S04436,2026-01-17 17:56:00,product_view,Desktop,Direct,West,Electronics,
U04436,S04436,2026-01-17 17:58:27,product_view,Desktop,Direct,West,Electronics,
U04437,S04437,2026-01-17 20:48:00,product_view,Desktop,Direct,West,Sports,
U04437,S04437,2026-01-17 20:49:14,add_to_cart,Desktop,Direct,West,Sports,
U04437,S04437,2026-01-17 20:52:06,checkout_start,Desktop,Direct,West,Sports,
U04437,S04437,2026-01-17 20:57:09,purchase,Desktop,Direct,West,Sports,83.9
U04438,S04438,2026-01-23 09:10:00,product_view,Mobile,Email,West,Beauty,
U04438,S04438,2026-01-23 09:10:51,product_view,Mobile,Email,West,Home,
U04438,S04438,2026-01-23 09:13:20,product_view,Mobile,Email,West,Home,
U04439,S04439,2026-01-04 19:59:00,product_view,Tablet,Email,West,Electronics,
U04439,S04439,2026-01-04 20:00:26,product_view,Tablet,Email,West,Electronics,
U04439,S04439,2026-01-04 20:01:47,product_view,Tablet,Email,West,Electronics,
U04440,S04440,2026-01-10 06:37:00,product_view,Desktop,Direct,South,Home,
U04440,S04440,2026-01-10 06:39:12,product_view,Desktop,Direct,South,Home,
U04440,S04440,2026-01-10 06:39:44,product_view,Desktop,Direct,South,Home,
U04441,S04441,2026-01-04 10:13:00,product_view,Mobile,Paid Search,South,Fashion,
U04441,S04441,2026-01-04 10:14:00,product_view,Mobile,Paid Search,South,Fashion,
U04441,S04441,2026-01-04 10:16:44,product_view,Mobile,Paid Search,South,Sports,
U04442,S04442,2026-01-11 04:38:00,product_view,Mobile,Social,South,Beauty,
U04442,S04442,2026-01-11 04:38:51,product_view,Mobile,Social,South,Beauty,
U04442,S04442,2026-01-11 04:41:48,product_view,Mobile,Social,South,Beauty,
U04443,S04443,2026-01-18 22:22:00,product_view,Desktop,Social,North,Fashion,
U04443,S04443,2026-01-18 22:24:32,product_view,Desktop,Social,North,Electronics,
U04443,S04443,2026-01-18 22:26:29,product_view,Desktop,Social,North,Electronics,
U04444,S04444,2026-01-31 06:16:00,product_view,Mobile,Referral,West,Beauty,
U04444,S04444,2026-01-31 06:18:40,product_view,Mobile,Referral,West,Beauty,
U04444,S04444,2026-01-31 06:20:22,product_view,Mobile,Referral,West,Beauty,
U04444,S04444,2026-01-31 06:21:08,product_view,Mobile,Referral,West,Home,
U04444,S04444,2026-01-31 06:23:41,product_view,Mobile,Referral,West,Home,
U04445,S04445,2026-01-05 09:11:00,product_view,Mobile,Direct,North,Home,
U04445,S04445,2026-01-05 09:13:31,product_view,Mobile,Direct,North,Home,
U04445,S04445,2026-01-05 09:16:18,product_view,Mobile,Direct,North,Beauty,
U04445,S04445,2026-01-05 09:17:05,product_view,Mobile,Direct,North,Beauty,
U04446,S04446,2026-01-29 04:16:00,product_view,Tablet,Social,Central,Sports,
U04446,S04446,2026-01-29 04:17:28,product_view,Tablet,Social,Central,Sports,
U04446,S04446,2026-01-29 04:18:16,product_view,Tablet,Social,Central,Electronics,
U04447,S04447,2026-01-23 23:48:00,product_view,Desktop,Direct,Central,Sports,
U04447,S04447,2026-01-23 23:50:46,product_view,Desktop,Direct,Central,Sports,
U04447,S04447,2026-01-23 23:52:43,product_view,Desktop,Direct,Central,Sports,
U04447,S04447,2026-01-23 23:55:06,product_view,Desktop,Direct,Central,Sports,
U04447,S04447,2026-01-23 23:55:59,product_view,Desktop,Direct,Central,Electronics,
U04448,S04448,2026-01-06 15:24:00,product_view,Mobile,Paid Search,Central,Sports,
U04448,S04448,2026-01-06 15:25:14,product_view,Mobile,Paid Search,Central,Home,
U04448,S04448,2026-01-06 15:26:03,product_view,Mobile,Paid Search,Central,Home,
U04448,S04448,2026-01-06 15:26:40,product_view,Mobile,Paid Search,Central,Beauty,
U04448,S04448,2026-01-06 15:27:17,add_to_cart,Mobile,Paid Search,Central,Beauty,
U04448,S04448,2026-01-06 15:30:39,checkout_start,Mobile,Paid Search,Central,Beauty,
U04449,S04449,2026-01-10 17:32:00,product_view,Desktop,Email,Central,Fashion,
U04449,S04449,2026-01-10 17:34:11,product_view,Desktop,Email,Central,Fashion,
U04449,S04449,2026-01-10 17:35:12,product_view,Desktop,Email,Central,Beauty,
U04450,S04450,2026-01-28 11:03:00,product_view,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:05:34,product_view,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:06:28,product_view,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:06:58,product_view,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:08:44,product_view,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:09:19,add_to_cart,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:11:31,checkout_start,Mobile,Referral,East,Electronics,
U04450,S04450,2026-01-28 11:16:24,purchase,Mobile,Referral,East,Electronics,24.16
U04451,S04451,2026-01-31 02:22:00,product_view,Mobile,Social,Central,Electronics,
U04451,S04451,2026-01-31 02:24:24,product_view,Mobile,Social,Central,Electronics,
U04451,S04451,2026-01-31 02:24:44,product_view,Mobile,Social,Central,Electronics,
U04451,S04451,2026-01-31 02:26:31,product_view,Mobile,Social,Central,Electronics,
U04451,S04451,2026-01-31 02:27:26,product_view,Mobile,Social,Central,Electronics,
U04451,S04451,2026-01-31 02:28:47,product_view,Mobile,Social,Central,Electronics,
U04452,S04452,2026-01-04 06:37:00,product_view,Mobile,Referral,North,Electronics,
U04452,S04452,2026-01-04 06:38:34,product_view,Mobile,Referral,North,Electronics,
U04453,S04453,2026-01-12 18:54:00,product_view,Mobile,Social,North,Electronics,
U04453,S04453,2026-01-12 18:55:20,product_view,Mobile,Social,North,Electronics,
U04453,S04453,2026-01-12 18:56:48,product_view,Mobile,Social,North,Electronics,
U04454,S04454,2026-01-05 02:44:00,product_view,Mobile,Referral,West,Home,
U04454,S04454,2026-01-05 02:44:36,product_view,Mobile,Referral,West,Sports,
U04455,S04455,2026-01-26 14:16:00,product_view,Mobile,Social,North,Home,
U04455,S04455,2026-01-26 14:18:16,product_view,Mobile,Social,North,Home,
U04456,S04456,2026-01-01 12:48:00,product_view,Desktop,Email,Central,Fashion,
U04456,S04456,2026-01-01 12:48:30,product_view,Desktop,Email,Central,Fashion,
U04456,S04456,2026-01-01 12:52:08,add_to_cart,Desktop,Email,Central,Fashion,
U04456,S04456,2026-01-01 12:53:08,checkout_start,Desktop,Email,Central,Fashion,
U04457,S04457,2026-01-18 19:20:00,product_view,Mobile,Direct,West,Electronics,
U04458,S04458,2026-01-14 02:00:00,product_view,Desktop,Direct,West,Electronics,
U04458,S04458,2026-01-14 02:00:25,product_view,Desktop,Direct,West,Electronics,
U04458,S04458,2026-01-14 02:02:19,product_view,Desktop,Direct,West,Electronics,
U04459,S04459,2026-01-30 06:06:00,product_view,Mobile,Organic Search,South,Beauty,
U04459,S04459,2026-01-30 06:06:29,product_view,Mobile,Organic Search,South,Beauty,
U04459,S04459,2026-01-30 06:09:07,product_view,Mobile,Organic Search,South,Beauty,
U04459,S04459,2026-01-30 06:10:17,product_view,Mobile,Organic Search,South,Beauty,
U04460,S04460,2026-01-02 20:37:00,product_view,Mobile,Email,West,Electronics,
U04460,S04460,2026-01-02 20:39:58,product_view,Mobile,Email,West,Electronics,
U04460,S04460,2026-01-02 20:41:18,product_view,Mobile,Email,West,Electronics,
U04460,S04460,2026-01-02 20:43:03,product_view,Mobile,Email,West,Electronics,
U04461,S04461,2026-01-04 19:40:00,product_view,Mobile,Email,North,Sports,
U04461,S04461,2026-01-04 19:41:41,product_view,Mobile,Email,North,Sports,
U04462,S04462,2026-01-14 23:07:00,product_view,Mobile,Email,Central,Fashion,
U04462,S04462,2026-01-14 23:08:54,product_view,Mobile,Email,Central,Fashion,
U04462,S04462,2026-01-14 23:11:41,product_view,Mobile,Email,Central,Fashion,
U04462,S04462,2026-01-14 23:12:37,product_view,Mobile,Email,Central,Fashion,
U04462,S04462,2026-01-14 23:15:09,product_view,Mobile,Email,Central,Fashion,
